property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,floor_num,total_floors,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
flat,ashiana anmol,sohna road,0.93,7294.0,2.0,2.0,2.0,0.2,Under Construction,9.0,14.0,1000.0,0,0,0,0,1,2,31
flat,smart world orchard,sector 61,2.54,15497.0,3.0,3.0,3.0,0.2,Moderately Old,2.0,4.0,1822.0,0,0,1,0,0,2,16
flat,ansal sushant residency,sector 57,1.5,6775.0,3.0,2.0,3.0,0.2,Old Property,1.0,3.0,273.0,0,0,0,0,0,2,36
flat,shree vardhman flora,sector 90,0.7,5178.0,2.0,2.0,3.0,0.2,New Property,9.0,13.0,1224.0,1,0,0,0,0,2,68
flat,m3m heights,sector 65,2.78,15200.0,3.0,3.0,3.0,0.2,Moderately Old,44.0,47.0,1654.0,0,0,0,0,0,2,48
flat,mvn athens,sohna road,0.25,5198.0,2.0,2.0,0.0,0.2,Moderately Old,0.0,19.0,481.0,0,0,0,0,0,2,28
flat,sare crescent parc,sector 92,0.9,4259.0,4.0,5.0,3.0,0.2,Moderately Old,3.0,14.0,1806.0,0,1,0,0,0,2,0
flat,shree vardhman flora,sector 90,0.96,5120.0,3.0,4.0,3.0,0.2,New Property,3.0,13.0,1697.0,0,1,0,0,0,2,59
flat,ramprastha skyz,sector 37d,1.2,6000.0,3.0,2.0,1.0,0.2,Under Construction,9.0,19.0,1900.0,0,1,0,0,1,2,46
flat,m3m woodshire,sector 107,0.9,6589.0,2.0,2.0,3.0,0.2,Moderately Old,10.0,14.0,1236.0,0,0,0,0,1,0,18
flat,rof aalayas,sector 102,0.45,6000.0,1.0,1.0,2.0,0.2,Moderately Old,6.0,6.0,750.0,0,0,0,0,0,2,0
flat,global hill view,sector 11,0.36,5150.0,2.0,2.0,0.0,0.2,Moderately Old,15.0,15.0,699.0,0,0,0,0,0,2,0
flat,paras quartier,gwal pahari,5.9,11028.0,4.0,4.0,3.0,0.2,New Property,0.0,1.0,5350.0,0,0,0,0,0,2,23
flat,gls arawali homes,sohna road,0.32,6723.0,2.0,1.0,0.0,0.2,Moderately Old,0.0,1.0,476.0,0,0,0,0,0,2,0
flat,ild grand,sector 37c,1.2,6593.0,3.0,3.0,3.0,0.2,Moderately Old,7.0,15.0,1647.0,0,0,0,0,0,2,24
flat,sidhartha ncr greens,sector 95,0.56,5657.0,2.0,2.0,3.0,0.2,New Property,13.0,21.0,896.0,0,0,0,0,0,2,8
flat,mapsko mount ville,sector 79,1.4,9396.0,3.0,3.0,3.0,0.2,New Property,2.0,20.0,1655.0,0,0,0,0,0,0,68
flat,cghs hewo apartments,sector 31,1.25,11574.0,2.0,2.0,2.0,0.2,Old Property,2.0,4.0,1200.0,0,0,0,0,0,2,28
flat,godrej nature plus,sector-33 sohna,1.5,10197.0,2.0,2.0,3.0,0.2,New Property,2.0,22.0,1539.0,0,0,0,0,0,2,62
flat,m3m the marina,sector 68,2.22,14323.0,3.0,2.0,3.0,0.2,Moderately Old,4.0,29.0,1403.0,0,0,0,0,0,2,35
flat,valley view estate,gwal pahari,1.5,8278.0,4.0,4.0,3.0,0.2,Old Property,9.0,15.0,2013.0,1,1,0,0,1,2,67
flat,mapsko mount ville,sector 79,1.85,9640.0,3.0,4.0,3.0,0.2,New Property,21.0,22.0,1643.0,0,1,0,1,0,2,35
flat,smart world orchard,sector 61,1.6,13913.0,2.0,2.0,2.0,0.2,Under Construction,4.0,4.0,1278.0,0,0,0,0,0,2,16
flat,raheja vedas,sector 108,2.15,4134.0,3.0,4.0,3.0,0.2,Moderately Old,12.0,14.0,4600.0,1,0,0,0,0,2,0
flat,gls arawali homes,sohna road,0.3,6237.0,2.0,2.0,2.0,0.2,Moderately Old,4.0,14.0,524.0,0,0,0,0,0,1,60
flat,espire south,sector 68,1.32,9047.0,2.0,2.0,2.0,0.2,New Property,9.0,13.0,1460.0,0,0,0,0,0,2,0
flat,adani brahma samsara vilasa,sector 63,3.0,16667.0,3.0,3.0,3.0,0.2,New Property,3.0,4.0,2000.0,0,0,0,0,0,2,16
flat,smart world gems,sector 89,1.2,8433.0,3.0,3.0,2.0,0.2,New Property,3.0,4.0,1423.0,1,0,0,0,1,2,28
flat,godrej nature plus serenity,sector-33 sohna,1.39,11583.0,3.0,2.0,3.0,0.2,New Property,23.0,24.0,1333.0,0,0,0,0,0,2,68
flat,m3m skycity,sector 65,3.0,16411.0,3.0,3.0,3.0,0.2,Under Construction,17.0,47.0,1654.0,0,0,0,0,0,2,68
flat,nbcc heights,sector 89,1.5,7059.0,3.0,3.0,3.0,0.2,Moderately Old,8.0,13.0,1923.0,1,1,0,0,0,2,75
flat,the castle society,sector 56,2.0,8696.0,4.0,4.0,2.0,0.2,Under Construction,4.0,6.0,2082.0,0,0,0,0,0,2,0
flat,essel towers,sector 14,2.75,12500.0,4.0,5.0,3.0,0.2,Old Property,8.0,14.0,2200.0,1,1,0,0,0,1,75
flat,lotus homz,sector 111,0.36,8889.0,1.0,1.0,1.0,0.2,Moderately Old,10.0,10.0,450.0,0,0,0,0,0,2,35
flat,shreeram apartment ii,laxman vihar phase 2,0.21,4667.0,1.0,1.0,1.0,0.2,Moderately Old,2.0,4.0,500.0,0,0,0,0,0,2,7
flat,zara aavaas,sector 104,0.26,7808.0,1.0,1.0,2.0,0.2,Moderately Old,0.0,4.0,301.0,0,0,0,0,0,2,60
flat,rof ananda,sector 95,0.38,58.0,2.0,2.0,2.0,0.2,New Property,10.0,14.0,71688.0,1,0,0,0,0,2,15
flat,m3m woodshire,sector 107,1.8,7624.0,3.0,4.0,3.0,0.2,Moderately Old,2.0,14.0,1837.0,0,1,0,0,0,2,67
flat,krisumi waterfall residences,sector 36a,4.1,15501.0,3.0,4.0,3.0,0.2,New Property,30.0,34.0,2820.0,1,0,0,0,0,1,35
flat,godrej,sector 79,1.3,8270.0,2.0,2.0,3.0,0.2,New Property,3.0,15.0,1423.0,1,0,0,0,0,2,35
flat,the roselia 2,sector 95,0.45,6475.0,2.0,2.0,2.0,0.2,Moderately Old,19.0,19.0,695.0,0,0,0,0,0,2,0
flat,signature global solera,sector 107,0.6,8000.0,3.0,2.0,2.0,0.2,Moderately Old,8.0,8.0,750.0,0,0,0,0,0,2,48
flat,signature global solera,sector 107,0.4,6645.0,2.0,2.0,1.0,0.2,Moderately Old,7.0,7.0,577.0,0,0,0,0,0,0,48
flat,ambience creacions,sector 22,1.99,14420.0,2.0,2.0,2.0,0.2,New Property,9.0,20.0,1285.0,1,1,0,1,0,2,15
flat,ambience creacions,sector 22,1.99,15547.0,2.0,2.0,2.0,0.2,New Property,9.0,20.0,1285.0,0,0,0,0,0,2,35
flat,ashiana mulberry,sohna road,0.74,6016.0,2.0,2.0,3.0,0.2,Moderately Old,12.0,12.0,1366.0,0,0,0,0,0,2,45
flat,m3m soulitude,sector 89,1.28,8828.0,3.0,3.0,2.0,0.2,Moderately Old,4.0,4.0,1611.0,1,0,0,0,0,2,76
flat,smart world orchard,sector 61,1.6,13913.0,2.0,2.0,2.0,0.2,New Property,4.0,4.0,1278.0,1,0,0,0,1,2,20
flat,ace palm floors,sector 89,0.97,7861.0,2.0,2.0,2.0,0.2,New Property,1.0,3.0,1371.0,1,0,0,0,0,2,28
flat,umang winter hills,sector 77,0.86,6408.0,2.0,2.0,2.0,0.2,New Property,16.0,18.0,1215.0,0,0,0,0,0,0,44
flat,aipl zen residences,sector 70a,1.25,9905.0,2.0,2.0,2.0,0.2,New Property,19.0,30.0,1402.0,0,0,0,0,0,2,28
flat,birla navya,sector 63a,3.23,26872.0,3.0,3.0,3.0,0.2,New Property,4.0,4.0,1640.0,0,1,0,0,0,2,40
flat,signature global solera,sector 107,0.25,7862.0,1.0,1.0,0.0,0.2,Moderately Old,0.0,4.0,318.0,0,0,0,0,0,2,48
flat,capital residences 360,sector 70a,1.1,7586.0,2.0,2.0,3.0,0.2,New Property,8.0,22.0,1312.0,0,0,0,0,0,2,46
flat,signature global synera,sector 81,0.48,8451.0,2.0,2.0,1.0,0.2,Moderately Old,7.0,12.0,613.0,0,0,0,0,0,0,38
flat,m3m skycity,sector 65,1.8,13699.0,2.0,2.0,3.0,0.2,New Property,13.0,47.0,1455.0,0,0,0,0,0,2,59
flat,dlf the arbour,sector 63,7.9,20000.0,4.0,4.0,3.0,0.2,New Property,34.0,42.0,3950.0,0,0,0,0,0,2,54
flat,ild greens,sector 37c,0.95,9223.0,2.0,2.0,3.0,0.2,Moderately Old,11.0,14.0,1179.0,0,0,1,1,0,0,66
flat,rof ananda,sector 95,0.36,5660.0,2.0,2.0,2.0,0.2,New Property,10.0,14.0,717.0,1,0,0,0,0,2,59
flat,breez global heights,sector 36,0.24,5825.0,1.0,1.0,1.0,0.2,New Property,8.0,11.0,458.0,0,0,0,0,0,2,45
flat,global height,sohna road,0.45,6338.0,2.0,2.0,2.0,0.2,Moderately Old,6.0,10.0,789.0,0,0,0,0,0,1,35
flat,signature global the millennia,sector 37d,0.65,10906.0,2.0,2.0,3.0,0.2,New Property,0.0,16.0,625.0,0,0,0,0,0,2,35
flat,m3m heights,sector 65,2.01,13499.0,2.0,2.0,3.0,0.2,New Property,8.0,40.0,1482.0,1,0,0,0,0,2,35
flat,smart world gems,sector 89,1.0,9033.0,2.0,2.0,2.0,0.2,Under Construction,1.0,4.0,1230.0,1,0,0,0,0,2,31
flat,tulip monsella,sector 53,6.02,20816.0,3.0,3.0,3.0,0.2,Moderately Old,29.0,39.0,2892.0,0,0,0,0,0,2,36
flat,smart world gems,sector 89,0.9,8145.0,2.0,2.0,2.0,0.2,Moderately Old,1.0,1.0,1105.0,0,0,0,0,0,2,21
flat,whiteland  the aspen,sector 76,3.5,11917.0,3.0,4.0,3.0,0.2,New Property,8.0,8.0,2937.0,0,0,0,0,0,2,0
flat,godrej air,sector 85,1.3,14541.0,2.0,2.0,3.0,0.2,Moderately Old,30.0,32.0,1130.0,0,0,0,0,0,2,75
flat,pyramid urban homes 2,sector 86,0.5,9690.0,2.0,2.0,2.0,0.2,Old Property,6.0,15.0,573.0,0,0,0,0,0,2,15
flat,breez global hill view,sohna road,0.35,5319.0,2.0,2.0,2.0,0.2,New Property,18.0,19.0,658.0,0,0,0,0,0,2,15
flat,hcbs sports ville,sohna road,0.25,4167.0,1.0,1.0,1.0,0.2,Moderately Old,12.0,13.0,600.0,0,0,0,0,0,2,30
flat,eden landmark,manesar,0.5,3846.0,2.0,2.0,0.0,0.2,Under Construction,7.0,11.0,1300.0,0,0,0,0,0,2,0
flat,pivotal devaan,sector 84,0.27,7965.0,1.0,1.0,1.0,0.2,Moderately Old,13.0,15.0,387.0,0,0,0,0,0,1,24
flat,cghs vidya enclave,sector 56,1.7,10968.0,3.0,2.0,3.0,0.2,Old Property,6.0,9.0,1585.0,0,0,1,0,0,2,54
flat,smart world gems,sector 89,1.16,10498.0,3.0,2.0,3.0,0.2,New Property,1.0,4.0,998.0,1,0,0,0,0,2,35
flat,m3m woodshire,sector 107,1.01,7394.0,2.0,2.0,3.0,0.2,New Property,11.0,15.0,1200.0,0,0,0,0,1,2,60
flat,signature global solera 2,sector 107,0.5,8929.0,2.0,2.0,2.0,0.2,New Property,13.0,13.0,622.0,0,0,0,0,0,2,8
flat,signature global park 4,sector 36 sohna,0.82,7586.0,3.0,2.0,3.0,0.2,New Property,2.0,4.0,1201.0,0,0,0,0,0,2,24
flat,orris carnation residency,sector 85,1.1,6687.0,3.0,4.0,3.0,0.2,Moderately Old,6.0,12.0,1467.0,0,1,0,0,0,1,53
flat,irwo westend towers,sector 47,0.65,12059.0,1.0,1.0,2.0,0.2,Old Property,3.0,4.0,599.0,0,0,0,0,0,2,37
flat,smart world orchard,sector 61,1.58,13739.0,2.0,2.0,2.0,0.2,New Property,3.0,4.0,1278.0,1,0,0,0,0,2,15
flat,afnhb jalvayu vihar,sector 30,0.85,12859.0,2.0,2.0,1.0,0.2,Old Property,2.0,4.0,734.0,0,0,0,0,1,0,37
flat,"godrej 101, sector 79",sector 79,1.25,9038.0,2.0,2.0,3.0,0.2,Moderately Old,1.0,16.0,1383.0,0,0,0,0,0,2,0
flat,signature global park 4,sector 36 sohna,0.72,6660.0,3.0,2.0,3.0,0.2,Under Construction,3.0,4.0,978.0,0,0,0,0,0,2,0
flat,satya element one,sector 49,0.87,19333.0,1.0,1.0,1.0,0.2,Moderately Old,2.0,12.0,500.0,0,0,0,0,0,2,22
flat,godrej aria,sector 79,1.7,7427.0,3.0,4.0,3.0,0.2,New Property,6.0,15.0,1659.0,0,1,0,0,0,2,60
flat,tulip ivory,sector 70,2.35,9792.0,4.0,4.0,3.0,0.2,Moderately Old,10.0,12.0,2666.0,0,1,0,0,0,0,51
flat,breez global heights 88a,sector 88a,0.5,8375.0,3.0,2.0,2.0,0.2,Moderately Old,2.0,19.0,663.0,0,0,0,0,0,2,15
flat,godrej,sector 79,1.41,8998.0,2.0,2.0,3.0,0.2,New Property,3.0,14.0,1746.0,1,0,0,0,0,2,76
flat,signature global city 92,sector 92,0.99,6622.0,3.0,2.0,3.0,0.2,New Property,1.0,4.0,1661.0,0,0,0,0,1,2,28
flat,tulip violet,sector 69,3.25,10106.0,4.0,5.0,3.0,0.2,Moderately Old,14.0,14.0,2911.0,0,0,0,1,1,2,15
flat,birla navya,sector 63a,3.5,25926.0,3.0,3.0,3.0,0.2,Under Construction,1.0,4.0,1500.0,0,0,0,0,0,2,31
flat,parsvnath green ville,sector 48,2.5,12821.0,4.0,5.0,3.0,0.2,Moderately Old,1.0,19.0,2166.0,0,0,0,0,1,0,35
flat,pyramid pride,sector 76,0.5,6579.0,2.0,2.0,1.0,0.2,Under Construction,8.0,14.0,844.0,0,0,0,0,0,2,60
flat,suposhaa smartworld orchard,sector 61,2.25,14526.0,3.0,3.0,2.0,0.2,Moderately Old,3.0,4.0,1721.0,0,0,0,0,0,2,0
flat,mittal surya vihar,sector 21,1.4,5833.0,5.0,4.0,2.0,0.2,Old Property,2.0,3.0,2172.0,0,0,0,0,0,2,0
flat,orris carnation residency,sector 85,0.9,6429.0,3.0,3.0,2.0,0.2,Moderately Old,12.0,12.0,1402.0,0,0,0,0,0,2,75
flat,trisara our homes 3,sohna road,0.36,5980.0,2.0,2.0,1.0,0.2,New Property,1.0,4.0,522.0,0,0,0,0,0,2,38
flat,kendriya vihar,sector 56,0.65,8609.0,1.0,1.0,1.0,0.2,Old Property,0.0,4.0,839.0,0,0,0,0,0,2,76
flat,godrej aria,sector 79,1.3,8844.0,2.0,2.0,2.0,0.2,Moderately Old,7.0,15.0,1330.0,1,0,0,0,0,0,68
flat,ansal heights 86,sector 86,0.67,5099.0,2.0,2.0,1.0,0.2,Moderately Old,10.0,14.0,1231.0,0,0,0,0,0,2,75
flat,breez global heights,sohna road,0.25,7003.0,1.0,1.0,1.0,0.2,Moderately Old,1.0,10.0,386.0,0,0,0,0,0,2,45
flat,kendriya vihar,sector 56,0.58,9587.0,1.0,1.0,1.0,0.2,Old Property,1.0,4.0,672.0,0,0,0,0,0,2,60
flat,om apartment dayanand colony,sector 5,0.26,4370.0,1.0,1.0,1.0,0.2,Moderately Old,3.0,4.0,648.0,0,0,0,0,0,2,14
flat,pyramid urban homes 2,sector 86,0.6,8000.0,3.0,2.0,2.0,0.2,New Property,2.0,11.0,833.0,0,0,0,0,0,2,8
flat,pyramid urban homes 2,sector 86,0.5,8319.0,2.0,2.0,1.0,0.2,Moderately Old,2.0,13.0,668.0,0,0,0,0,0,2,21
flat,godrej nature plus,sector-33 sohna,1.35,8232.0,3.0,2.0,3.0,0.2,New Property,7.0,26.0,1484.0,0,0,0,1,0,2,35
flat,unitech south park,sector 70,1.13,7001.0,3.0,3.0,2.0,0.2,Moderately Old,1.0,19.0,1457.0,0,0,0,0,0,2,39
flat,raheja atharva,sector 109,1.6,5319.0,4.0,1.0,0.0,0.2,New Property,0.0,1.0,3008.0,0,0,0,0,0,2,0
flat,greenopolis,sector 89,0.65,5196.0,2.0,2.0,2.0,0.2,Moderately Old,15.0,21.0,1390.0,0,0,0,0,0,2,28
flat,breez global hill view,sohna road,0.32,5776.0,2.0,2.0,2.0,0.2,Moderately Old,19.0,19.0,615.0,0,0,0,0,0,0,21
flat,satya the hermitage,sector 103,0.8,5517.0,2.0,2.0,0.0,0.2,Moderately Old,10.0,12.0,1450.0,0,0,0,0,0,2,31
flat,sahara grace,sector 28,5.5,14612.0,4.0,5.0,3.0,0.2,Old Property,5.0,13.0,3407.0,0,1,0,0,1,0,8
flat,imperia the esfera,sector 37c,0.95,5702.0,2.0,2.0,0.0,0.2,Under Construction,17.0,17.0,1578.0,0,1,0,0,0,2,22
flat,alpha corp gurgaonone,sector 84,1.2,9449.0,2.0,2.0,1.0,0.2,Moderately Old,6.0,26.0,1149.0,0,0,0,0,0,2,13
flat,smart world orchard,sector 61,1.55,13478.0,2.0,2.0,1.0,0.2,Under Construction,3.0,4.0,1041.0,1,0,0,0,0,2,29
flat,hcbs sports ville,sohna road,0.3,4011.0,2.0,2.0,2.0,0.2,Moderately Old,3.0,3.0,743.0,0,0,0,0,0,2,0
flat,whiteland blissville,sector 76,1.92,11497.0,3.0,3.0,2.0,0.2,New Property,2.0,2.0,1672.0,0,0,0,0,0,2,39
flat,mrg skyline,sector 106,1.82,13392.0,3.0,2.0,2.0,0.2,Moderately Old,4.0,4.0,1359.0,0,0,0,0,0,2,0
flat,adani aangan arcade,sector 89,0.5,7764.0,2.0,2.0,1.0,0.2,Moderately Old,4.0,12.0,672.0,0,0,0,0,0,1,52
flat,adani aangan galleria,sector 89,0.25,5000.0,1.0,1.0,1.0,0.2,New Property,6.0,10.0,430.0,0,0,0,0,0,2,59
flat,sare green parc 2,sector 92,1.07,5245.0,4.0,3.0,3.0,0.2,Under Construction,10.0,16.0,2040.0,1,1,0,0,0,2,67
flat,shree vardhman flora,sector 90,0.8,5926.0,2.0,3.0,2.0,0.2,Moderately Old,0.0,1.0,1350.0,0,0,0,0,0,2,15
flat,spectrum centre,sector 82a,0.62,9538.0,1.0,1.0,0.0,0.2,Moderately Old,6.0,6.0,650.0,0,0,0,0,0,2,0
flat,godrej nature plus,sector-33 sohna,1.25,9025.0,2.0,2.0,3.0,0.2,New Property,17.0,17.0,1385.0,0,0,0,0,0,2,15
flat,smart world gems,sector 89,0.88,7978.0,2.0,2.0,0.0,0.2,Moderately Old,2.0,2.0,1103.0,0,0,0,0,0,2,21
flat,vatika india next,sector 82,0.8,6426.0,2.0,2.0,3.0,0.2,Moderately Old,9.0,9.0,1383.0,0,0,0,0,0,2,0
flat,godrej nature plus,sector-33 sohna,1.1,7971.0,2.0,2.0,2.0,0.2,New Property,14.0,14.0,1533.0,0,0,0,0,0,2,15
flat,sare green parc,sector 92,0.85,6741.0,3.0,2.0,2.0,0.2,Moderately Old,14.0,14.0,1261.0,0,0,0,0,0,2,0
flat,residency grand,sector 52,5.0,7692.0,5.0,7.0,3.0,0.2,Moderately Old,1.0,12.0,5777.0,0,1,0,1,0,2,24
flat,godrej oasis,sector 88a,1.45,8082.0,3.0,3.0,3.0,0.2,Moderately Old,12.0,15.0,1993.0,0,0,0,0,0,2,35
flat,godrej air,sector 85,2.5,1379.0,4.0,5.0,3.0,0.2,Moderately Old,16.0,24.0,20132.0,1,0,0,1,1,0,35
flat,smart world gems,sector 89,1.25,8784.0,3.0,3.0,3.0,0.2,Moderately Old,2.0,4.0,1288.0,0,0,0,1,0,2,7
flat,ss residency,sector 6,0.48,5333.0,3.0,2.0,2.0,0.2,Moderately Old,2.0,3.0,111.0,0,0,0,0,0,2,15
flat,ireo the corridors,sector 67a,2.0,11429.0,3.0,3.0,3.0,0.2,New Property,12.0,19.0,1584.0,1,0,0,0,0,2,31
flat,imperia elvedor,sector 37c,0.55,8221.0,1.0,1.0,0.0,0.2,Moderately Old,5.0,5.0,669.0,0,0,0,0,0,2,0
flat,hcbs sports ville,sohna road,0.32,5517.0,2.0,2.0,1.0,0.2,New Property,7.0,13.0,644.0,0,0,0,0,0,2,30
flat,ansal heights 86,sector 86,0.82,6029.0,2.0,2.0,1.0,0.2,New Property,12.0,14.0,1300.0,0,0,0,0,0,2,35
flat,zara aavaas,sector 104,0.4,7030.0,2.0,2.0,1.0,0.2,Moderately Old,14.0,14.0,515.0,0,0,0,0,0,2,38
flat,godrej nature plus,sector-33 sohna,1.15,11558.0,2.0,2.0,2.0,0.2,New Property,15.0,22.0,103.0,0,0,0,0,0,2,38
flat,antriksh heights,sector 84,0.94,6999.0,3.0,2.0,3.0,0.2,New Property,10.0,19.0,1222.0,1,0,0,0,0,0,53
flat,residency grand,sector 52,5.0,9615.0,5.0,5.0,3.0,0.2,Moderately Old,2.0,12.0,5200.0,0,0,0,0,0,2,0
flat,sare green parc,sector 92,0.75,4820.0,3.0,2.0,2.0,0.2,Moderately Old,16.0,16.0,1556.0,0,0,0,0,0,2,0
flat,ss the leaf,sector 85,1.3,7927.0,2.0,2.0,2.0,0.2,New Property,17.0,26.0,1484.0,0,0,0,0,0,2,67
flat,ss almeria,sector 84,1.5,7500.0,3.0,3.0,3.0,0.2,New Property,2.0,3.0,1849.0,0,1,0,0,0,2,76
flat,sare petioles,sector 92,1.25,6098.0,3.0,3.0,3.0,0.2,Moderately Old,18.0,20.0,2277.0,0,1,0,0,0,2,35
flat,signature global park,sohna road,0.65,7908.0,2.0,1.0,2.0,0.2,New Property,3.0,4.0,913.0,0,0,0,0,0,2,58
flat,maxworth city residences,sector 10a,0.9,7081.0,2.0,2.0,3.0,0.2,New Property,9.0,11.0,1086.0,0,0,0,0,1,2,36
flat,vatika xpressions,sector 88b,0.92,6815.0,2.0,2.0,3.0,0.2,New Property,3.0,3.0,1350.0,0,0,0,0,0,2,21
flat,sare petioles,sector 92,1.3,6373.0,4.0,4.0,0.0,0.2,Moderately Old,7.0,7.0,2040.0,0,0,0,0,0,2,0
flat,dhoot time residency,sector 63,3.0,18270.0,3.0,3.0,3.0,0.2,Moderately Old,14.0,16.0,1642.0,0,1,0,0,0,0,0
flat,signature global park,sohna road,0.68,8252.0,2.0,2.0,2.0,0.2,New Property,3.0,4.0,915.0,0,0,0,0,0,2,75
flat,m3m soulitude,sector 89,1.33,16986.0,3.0,3.0,3.0,0.2,Moderately Old,4.0,4.0,1423.0,1,0,0,0,0,2,75
flat,m3m woodshire,sector 107,0.8,5857.0,2.0,2.0,3.0,0.2,New Property,14.0,14.0,1236.0,0,0,0,0,0,2,53
flat,tulip petals,sector 89,1.55,10000.0,3.0,2.0,3.0,0.2,Moderately Old,6.0,11.0,1403.0,0,0,1,0,0,0,75
flat,conscient habitat,sector 99a,0.35,6422.0,2.0,2.0,1.0,0.2,Moderately Old,3.0,14.0,605.0,0,0,0,0,0,2,45
flat,sare crescent parc,sector 92,0.49,4910.0,2.0,2.0,2.0,0.2,Moderately Old,2.0,4.0,1109.0,0,0,0,0,0,2,67
flat,ats tourmaline,sector 109,2.3,8897.0,3.0,4.0,3.0,0.2,New Property,10.0,27.0,2340.0,0,1,0,0,1,2,60
flat,ireo the corridors,sector 67a,1.5,11111.0,2.0,2.0,2.0,0.2,Moderately Old,10.0,19.0,1500.0,0,0,1,0,0,0,31
flat,godrej nature plus,sector-33 sohna,1.25,9025.0,2.0,2.0,3.0,0.2,Under Construction,15.0,22.0,1539.0,0,0,0,0,0,2,35
flat,umang winter hills,sector 77,1.0,7502.0,2.0,2.0,2.0,0.2,New Property,3.0,18.0,1489.0,0,0,0,0,0,2,53
flat,vatika seven elements,sector 89,1.6,8163.0,3.0,3.0,3.0,0.2,New Property,5.0,12.0,1774.0,0,0,0,0,0,2,46
flat,siddhartha apartment,sector 95,1.1,4327.0,4.0,3.0,3.0,0.2,Moderately Old,9.0,10.0,2824.0,0,1,0,0,1,2,13
flat,dlf garden city floors,sector 92,1.7,8586.0,3.0,4.0,2.0,0.2,Moderately Old,1.0,4.0,1475.0,0,0,0,0,0,2,40
flat,corona gracieux,sector 76,1.46,5499.0,4.0,6.0,3.0,0.2,New Property,8.0,13.0,2398.0,0,1,0,0,0,2,46
flat,signature global city 63a,sector 63a,1.65,15264.0,2.0,2.0,2.0,0.2,Moderately Old,1.0,4.0,978.0,0,0,0,0,0,2,0
flat,godrej oasis,sector 88a,2.65,16751.0,3.0,3.0,3.0,0.2,New Property,10.0,15.0,138.0,0,0,0,0,0,2,67
flat,signature global grand iva,sector 103,0.3,8287.0,1.0,2.0,2.0,0.2,New Property,5.0,14.0,402.0,0,0,0,0,0,2,28
flat,zara aavaas,sector 104,0.65,8519.0,3.0,2.0,2.0,0.2,New Property,7.0,11.0,848.0,0,0,0,0,0,2,51
flat,smart world orchard,sector 61,2.57,15767.0,3.0,3.0,2.0,0.2,Under Construction,3.0,4.0,1811.0,1,0,0,0,0,2,0
flat,signature global city 92,sector 92,0.78,7723.0,2.0,2.0,3.0,0.2,Moderately Old,2.0,4.0,846.0,0,0,0,0,1,2,24
flat,ramsons kshitij,sector 95,0.33,3910.0,2.0,2.0,1.0,0.2,New Property,14.0,14.0,694.0,0,0,0,0,1,0,58
flat,eldeco accolade,sector-33 sohna,1.2,8043.0,2.0,2.0,2.0,0.2,New Property,0.0,15.0,1492.0,0,0,0,0,0,2,19
flat,om appartments,sector 5,0.4,4444.0,3.0,2.0,1.0,0.2,Moderately Old,3.0,4.0,1000.0,0,0,0,0,0,2,7
flat,the pearl apartmen,sector 15,0.43,5584.0,2.0,2.0,1.0,0.2,Moderately Old,2.0,4.0,855.0,0,0,0,0,0,0,14
flat,bestech park view grand spa,sector 81,4.5,10714.0,4.0,6.0,3.0,0.2,Moderately Old,17.0,33.0,3801.0,0,1,0,0,0,0,35
flat,signature global solera,sector 107,0.38,6333.0,2.0,2.0,2.0,0.2,Moderately Old,3.0,14.0,627.0,0,0,0,0,0,1,23
flat,avl 36 gurgaon,sector 36a,0.75,7500.0,2.0,2.0,2.0,0.2,Moderately Old,5.0,10.0,856.0,0,0,0,0,0,2,21
flat,tata gurgaon gateway,sector 113,3.21,11823.0,3.0,3.0,3.0,0.2,New Property,9.0,24.0,2281.0,0,0,0,0,0,2,35
flat,breez global hill view,sohna road,0.35,6318.0,2.0,2.0,2.0,0.2,New Property,14.0,19.0,616.0,0,0,0,0,0,2,44
flat,umang monsoon breeze,sector 78,0.75,6053.0,2.0,2.0,1.0,0.2,Moderately Old,5.0,5.0,1239.0,0,0,0,0,0,2,0
flat,sare green parc phase 3,sector 92,0.95,4857.0,4.0,3.0,3.0,0.2,Moderately Old,4.0,19.0,1770.0,0,0,0,0,0,2,43
flat,lavanya apartments,sector 81,0.9,5056.0,3.0,3.0,0.0,0.2,Moderately Old,7.0,7.0,1780.0,0,0,0,0,0,2,0
flat,signature global orchard avenue,sector 93,0.85,14238.0,2.0,2.0,0.0,0.2,Moderately Old,10.0,10.0,597.0,0,0,0,0,0,2,0
flat,whiteland blissville,sector 76,1.92,11794.0,3.0,3.0,2.0,0.2,New Property,3.0,3.0,1628.0,0,0,0,0,0,2,39
flat,smart world gems,sector 89,1.2,8433.0,3.0,3.0,2.0,0.2,Moderately Old,2.0,2.0,1423.0,0,0,0,0,0,2,21
flat,signature global city 37d ph 2,sector 37d,1.1,8148.0,3.0,3.0,1.0,0.2,Moderately Old,2.0,3.0,1500.0,0,0,0,1,0,2,23
flat,dlf royalton tower,sector 43,6.5,20687.0,4.0,4.0,3.0,0.2,Moderately Old,9.0,15.0,2713.0,0,1,0,0,0,2,7
flat,smart world orchard,sector 61,1.85,14800.0,2.0,2.0,2.0,0.2,New Property,3.0,4.0,1389.0,0,0,0,0,0,2,35
