property_type,sector,bedRoom,bathroom,balcony,agePossession,floor_num,total_floors,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
house,sector 12,4.0,6.0,2.0,Old Property,0.0,2.0,2082.0,0,0,0,Low,Low Floor,6.0
house,sector 8,2.0,4.0,0.0,Moderately Old,0.0,2.0,1044.0,0,0,0,Low,Low Floor,0.82
house,sector 105,3.0,2.0,1.0,Moderately Old,0.0,1.0,4554.0,0,0,0,Low,Low Floor,1.15
house,sector 67,3.0,3.0,3.0,Moderately Old,0.0,1.0,325.0,0,0,0,Low,Low Floor,1.85
house,sector 63a,6.0,6.0,3.0,Under Construction,0.0,3.0,3132.0,0,1,0,Low,Mid Floor,8.5
house,sector 43,4.0,4.0,2.0,Moderately Old,0.0,4.0,260.0,1,1,2,High,Mid Floor,5.75
house,sector 53,5.0,5.0,3.0,Moderately Old,0.0,1.0,2646.0,0,0,1,Low,Low Floor,4.65
house,sector 9,3.0,3.0,1.0,Moderately Old,0.0,2.0,558.0,0,0,0,Low,Low Floor,0.6
house,sector 13,4.0,5.0,2.0,Old Property,0.0,2.0,4950.0,0,0,0,Low,Low Floor,4.5
house,sector 4,3.0,3.0,1.0,Old Property,0.0,2.0,57.0,0,0,0,Low,Low Floor,0.6
house,sector 104,3.0,5.0,3.0,Moderately Old,0.0,2.0,920.0,0,0,0,Low,Low Floor,1.95
house,sector 13,10.0,6.0,2.0,Old Property,0.0,3.0,115.0,0,0,0,Low,Mid Floor,1.25
house,sector 109,5.0,6.0,3.0,Moderately Old,0.0,2.0,2430.0,1,0,0,Low,Low Floor,6.1
house,manesar,3.0,1.0,0.0,Moderately Old,0.0,3.0,1337.4,0,0,0,Low,Mid Floor,2.0
house,sector 28,2.0,8.0,3.0,Moderately Old,0.0,4.0,900.0,0,0,1,Medium,Mid Floor,2.1
house,sector 89,3.0,3.0,2.0,New Property,0.0,1.0,1422.99,0,0,0,Low,Low Floor,1.25
house,sector 50,5.0,6.0,0.0,Moderately Old,0.0,1.0,3240.04,0,0,0,Low,Low Floor,11.5
house,sector 13,2.0,4.0,3.0,Moderately Old,0.0,3.0,785.0,1,0,0,Low,Mid Floor,0.9
house,sector 4,2.0,4.0,3.0,Moderately Old,0.0,2.0,640.0,0,0,0,Low,Low Floor,0.75
house,sector 105,3.0,3.0,1.0,Moderately Old,0.0,2.0,1125.0,0,0,0,Low,Low Floor,1.3
house,sector 104,2.0,2.0,1.0,New Property,0.0,1.0,795.0,0,0,0,Medium,Low Floor,0.48
house,sector 3,5.0,3.0,0.0,Moderately Old,0.0,1.0,1754.95,0,0,0,Low,Low Floor,0.68
house,sector 3,7.0,2.0,0.0,Moderately Old,0.0,1.0,1980.0,0,0,0,Low,Low Floor,1.5
house,sector 105,3.0,3.0,1.0,Moderately Old,0.0,1.0,1125.04,0,0,0,Low,Low Floor,1.3
house,sector 9,2.0,2.0,1.0,Moderately Old,0.0,1.0,558.0,0,0,0,Low,Low Floor,0.6
house,sector 14,4.0,4.0,3.0,Moderately Old,0.0,2.0,3150.0,0,0,0,Low,Low Floor,6.5
house,sector 15,2.0,2.0,1.0,Old Property,0.0,1.0,900.0,1,0,0,Low,Low Floor,1.07
house,sector 11,2.0,6.0,3.0,Moderately Old,0.0,3.0,1215.0,0,0,0,Low,Mid Floor,2.1
house,sector 31,2.0,2.0,2.0,Moderately Old,0.0,2.0,1426.0,0,0,0,Low,Low Floor,4.6
house,sector 5,3.0,4.0,2.0,Moderately Old,0.0,2.0,900.0,0,0,0,Low,Low Floor,1.0
house,sector 69,4.0,3.0,2.0,New Property,0.0,3.0,1800.0,0,0,2,Medium,Mid Floor,2.95
house,sector 31,2.0,4.0,3.0,Old Property,0.0,3.0,1460.0,0,0,0,Low,Mid Floor,4.6
house,sector 9,2.0,2.0,1.0,Old Property,0.0,2.0,360.0,0,0,0,Low,Low Floor,0.35
house,sector 24,8.0,10.0,3.0,Old Property,0.0,1.0,566.0,0,0,0,Low,Low Floor,10.0
house,sector 2,4.0,5.0,2.0,Moderately Old,0.0,1.0,5200.04,0,0,0,Low,Low Floor,5.2
house,sector 4,1.0,1.0,0.0,Moderately Old,0.0,1.0,450.0,0,0,0,Low,Low Floor,0.4
house,sector 104,3.0,3.0,1.0,Moderately Old,0.0,2.0,900.0,0,0,2,Low,Low Floor,0.62
house,laxman vihar phase 2,2.0,3.0,2.0,Old Property,0.0,3.0,540.0,0,0,0,Low,Mid Floor,0.5
house,laxman vihar phase 2,1.0,4.0,3.0,Moderately Old,0.0,4.0,603.0,0,0,0,Low,Mid Floor,0.92
house,sector 17,2.0,6.0,3.0,Moderately Old,0.0,3.0,159.95,0,0,0,Low,Mid Floor,3.5
house,sector 4,5.0,4.0,3.0,Under Construction,0.0,3.0,146.0,0,0,0,Low,Mid Floor,0.8
house,sohna road,2.0,3.0,2.0,New Property,0.0,1.0,1053.0,0,0,1,Medium,Low Floor,1.5
house,sector 103,3.0,5.0,3.0,Moderately Old,0.0,10.0,3534.0,0,0,0,Low,Mid Floor,2.25
house,sector 25,5.0,6.0,3.0,Old Property,0.0,4.0,3618.0,0,0,1,Medium,Mid Floor,13.5
house,sector 12,1.0,1.0,1.0,Old Property,0.0,1.0,1800.0,1,0,0,Low,Low Floor,1.7
house,sector 7,3.0,2.0,1.0,Old Property,0.0,2.0,900.0,0,0,0,Low,Low Floor,0.45
house,sector 105,3.0,2.0,1.0,Old Property,0.0,2.0,1185.51,0,0,0,Low,Low Floor,1.2
house,sector 15,4.0,3.0,1.0,Old Property,0.0,1.0,1800.0,0,0,0,Low,Low Floor,1.8
house,sector 67,5.0,3.0,2.0,New Property,0.0,2.0,2108.0,0,0,0,Low,Low Floor,1.5
house,palam vihar extension,2.0,2.0,0.0,New Property,0.0,1.0,703.0,0,0,0,Low,Low Floor,0.35
house,sector 3,2.0,2.0,1.0,Moderately Old,0.0,2.0,810.0,0,0,0,Low,Low Floor,0.55
house,sector 4,1.0,1.0,1.0,Moderately Old,0.0,1.0,432.0,0,0,0,Low,Low Floor,0.4
house,sector 67,4.0,4.0,0.0,Moderately Old,0.0,3.0,3279.0,0,0,0,Low,Mid Floor,3.0
house,sector 105,3.0,3.0,3.0,Moderately Old,0.0,2.0,1050.0,0,0,0,Low,Low Floor,0.43
house,sector 8,2.0,3.0,1.0,Moderately Old,0.0,1.0,450.04,0,0,0,Low,Low Floor,0.32
house,laxman vihar phase 2,2.0,1.0,1.0,Moderately Old,0.0,1.0,624.0,0,1,0,Low,Low Floor,0.47
house,sector 52,9.0,9.0,3.0,Moderately Old,0.0,3.0,300.0,1,0,1,Low,Mid Floor,5.5
house,sector 7,3.0,5.0,3.0,Moderately Old,0.0,3.0,600.0,0,0,0,Low,Mid Floor,0.75
house,sector 103,4.0,3.0,3.0,Moderately Old,0.0,20.0,4000.0,0,0,0,Low,High Floor,3.25
house,sector 7,5.0,3.0,3.0,Old Property,0.0,3.0,1350.0,1,0,0,Low,Mid Floor,2.3
house,sector 13,2.0,7.0,3.0,Moderately Old,0.0,4.0,1300.0,0,0,0,Low,Mid Floor,1.5
house,sector 12,2.0,5.0,1.0,Old Property,0.0,3.0,2052.0,0,0,0,Medium,Mid Floor,1.35
house,sector 6,2.0,5.0,1.0,New Property,0.0,2.0,1080.05,0,0,0,Low,Low Floor,1.25
house,sector 24,4.0,2.0,2.0,Old Property,0.0,1.0,540.0,0,0,0,Low,Low Floor,1.44
house,sector 4,2.0,2.0,2.0,New Property,0.0,2.0,450.0,1,0,0,Low,Low Floor,0.5
house,palam vihar extension,3.0,7.0,3.0,Moderately Old,0.0,3.0,1215.0,0,0,0,Low,Mid Floor,1.0
house,sector 23,9.0,9.0,3.0,Moderately Old,0.0,3.0,4200.0,1,0,1,Low,Mid Floor,5.5
house,sector 28,4.0,3.0,3.0,Old Property,0.0,2.0,1800.0,0,0,1,Low,Low Floor,5.5
house,sector 4,2.0,3.0,1.0,Moderately Old,0.0,2.0,675.0,0,0,0,Low,Low Floor,0.8
house,sector 11,2.0,4.0,3.0,Moderately Old,0.0,4.0,900.0,0,0,0,Low,Mid Floor,0.9
house,sector 47,3.0,4.0,2.0,Moderately Old,0.0,2.0,1467.0,0,0,0,Low,Low Floor,4.3
house,sector 11,2.0,5.0,3.0,Moderately Old,0.0,3.0,800.0,0,0,0,Low,Mid Floor,0.9
house,sector 24,4.0,4.0,3.0,Old Property,0.0,3.0,1069.63,0,0,0,Low,Mid Floor,3.25
house,sector 12,3.0,3.0,1.0,Moderately Old,0.0,4.0,1872.0,0,0,0,Low,Mid Floor,3.71
house,sector 28,10.0,10.0,3.0,Moderately Old,0.0,1.0,84904.0,0,0,0,Low,Low Floor,13.0
house,palam vihar extension,2.0,2.0,1.0,Moderately Old,0.0,1.0,683.0,0,0,0,Low,Low Floor,0.4
house,sector 105,2.0,4.0,0.0,Moderately Old,0.0,2.0,55.97,0,0,0,Low,Low Floor,0.55
house,sector 7,2.0,3.0,2.0,Old Property,0.0,3.0,963.05,0,0,0,Low,Mid Floor,1.3
house,sector 92,2.0,2.0,3.0,Moderately Old,0.0,1.0,958.96,0,0,0,Low,Low Floor,0.75
house,sohna road,2.0,3.0,2.0,New Property,0.0,1.0,1053.0,0,0,1,Medium,Low Floor,1.55
house,sector 11,5.0,4.0,1.0,Moderately Old,0.0,2.0,2025.01,0,0,0,Low,Low Floor,4.0
house,sector 105,2.0,2.0,2.0,Moderately Old,0.0,1.0,65.0,0,0,0,Low,Low Floor,0.38
house,sector 50,5.0,6.0,3.0,Moderately Old,0.0,3.0,4216.0,0,0,0,Low,Mid Floor,12.0
house,sector 8,1.0,1.0,1.0,Moderately Old,0.0,3.0,651.0,0,0,0,Low,Mid Floor,0.45
house,sector 11,7.0,3.0,0.0,Moderately Old,0.0,3.0,2700.02,0,0,0,Low,Mid Floor,1.2
house,sector 6,4.0,2.0,2.0,Moderately Old,0.0,1.0,1599.95,0,0,0,Low,Low Floor,0.4
house,sector 5,1.0,1.0,0.0,Old Property,0.0,1.0,1499.95,0,0,0,Low,Low Floor,1.0
house,sector 4,3.0,3.0,0.0,Old Property,0.0,1.0,1053.03,0,0,0,Low,Low Floor,0.7
house,sector 11,6.0,4.0,2.0,Moderately Old,0.0,1.0,2700.02,0,0,0,Low,Low Floor,3.08
house,sector 56,2.0,2.0,0.0,Moderately Old,0.0,1.0,1457.97,0,0,0,Low,Low Floor,2.95
house,sector 33,6.0,5.0,3.0,Moderately Old,0.0,4.0,4499.96,0,0,0,Low,Mid Floor,8.0
house,sector 82,4.0,3.0,0.0,Moderately Old,0.0,2.0,3240.04,0,0,0,Low,Low Floor,6.5
house,sector 7,7.0,7.0,0.0,Old Property,0.0,3.0,2610.03,0,0,0,Low,Mid Floor,3.0
house,sector 52,6.0,5.0,3.0,Moderately Old,0.0,4.0,4075.0,0,0,0,Low,Mid Floor,8.0
house,sector 12,6.0,6.0,2.0,Moderately Old,0.0,2.0,2228.02,0,0,0,Low,Low Floor,2.75
house,sector 7,5.0,3.0,0.0,Old Property,0.0,2.0,1332.03,0,0,0,Low,Low Floor,2.25
house,sector 28,3.0,2.0,1.0,Moderately Old,0.0,1.0,1800.05,0,0,0,Low,Low Floor,1.45
house,sector 108,5.0,4.0,3.0,Moderately Old,0.0,1.0,7330.97,0,0,0,Low,Low Floor,10.5
house,sector 12,3.0,3.0,3.0,Moderately Old,0.0,3.0,900.0,0,0,0,Low,Mid Floor,0.38
house,sector 33,5.0,6.0,3.0,New Property,0.0,4.0,550.0,1,0,0,Low,Mid Floor,10.0
house,sector 47,2.0,6.0,3.0,Moderately Old,0.0,4.0,1728.0,0,0,2,Medium,Mid Floor,4.6
house,sohna road,2.0,1.0,2.0,Moderately Old,0.0,1.0,900.0,0,0,0,Low,Low Floor,0.5
house,sector 39,10.0,11.0,3.0,Moderately Old,0.0,4.0,7000.0,0,0,2,Low,Mid Floor,7.0
house,sector 12,2.0,1.0,0.0,Old Property,0.0,0.0,360.05,0,0,0,Low,Low Floor,0.35
house,sector 39,1.0,1.0,2.0,Old Property,0.0,2.0,892.0,0,0,0,Low,Low Floor,1.6
house,sector 17,2.0,1.0,0.0,Old Property,0.0,0.0,891.0,0,0,0,Low,Low Floor,0.29
house,sector 11,2.0,2.0,0.0,Moderately Old,0.0,2.0,450.0,0,0,0,Low,Low Floor,0.24
house,sector 2,6.0,4.0,0.0,Moderately Old,0.0,3.0,3999.97,0,0,0,Low,Mid Floor,5.0
house,sector 39,1.0,1.0,2.0,Moderately Old,0.0,3.0,800.0,0,0,0,Low,Mid Floor,1.8
house,sector 11,8.0,5.0,2.0,Moderately Old,0.0,1.0,2899.0,0,0,0,Low,Low Floor,1.8
house,sector 11,3.0,2.0,1.0,Moderately Old,0.0,1.0,1347.0,0,0,0,Low,Low Floor,0.44
house,sector 89,2.0,2.0,2.0,New Property,0.0,14.0,1297.05,0,0,0,Low,High Floor,0.7
house,sector 48,6.0,5.0,3.0,Moderately Old,0.0,3.0,6000.01,0,0,0,Medium,Mid Floor,3.35
house,sector 4,3.0,4.0,0.0,Old Property,0.0,3.0,1350.01,0,0,0,Low,Mid Floor,0.47
house,sector 7,2.0,4.0,2.0,Old Property,0.0,3.0,1071.98,0,0,0,Low,Mid Floor,1.2
house,sector 13,10.0,5.0,3.0,Old Property,0.0,4.0,900.0,0,0,0,Low,Mid Floor,9.0
house,sector 72,5.0,5.0,3.0,Moderately Old,0.0,14.0,3652.94,1,0,1,Low,High Floor,3.09
house,sector 103,4.0,5.0,0.0,Moderately Old,0.0,12.0,4699.95,0,0,0,Medium,High Floor,3.15
house,sector 12,3.0,3.0,0.0,Moderately Old,0.0,1.0,1800.05,0,0,0,Low,Low Floor,1.7
house,sector 1,6.0,7.0,0.0,Moderately Old,0.0,4.0,4499.96,0,0,0,Low,Mid Floor,4.75
house,sector 9,2.0,3.0,0.0,Moderately Old,0.0,3.0,899.97,0,0,0,Low,Mid Floor,1.65
house,sector 92,4.0,4.0,3.0,Moderately Old,0.0,4.0,1743.0,0,0,0,Low,Mid Floor,0.85
house,sector 105,3.0,3.0,0.0,Moderately Old,0.0,2.0,999.97,0,0,0,Low,Low Floor,0.74
house,sector 1,4.0,3.0,2.0,Moderately Old,0.0,3.0,1504.0,0,0,0,Low,Mid Floor,1.85
house,sector 5,2.0,1.0,0.0,Old Property,0.0,1.0,499.98,0,0,0,Low,Low Floor,0.4
house,sector 7,1.0,1.0,1.0,Old Property,0.0,2.0,757.99,0,0,0,Low,Low Floor,0.69
house,sector 6,2.0,2.0,0.0,Moderately Old,0.0,4.0,1431.0,0,0,0,Low,Mid Floor,0.85
house,sector 25,6.0,8.0,3.0,Moderately Old,0.0,0.0,2844.0,1,1,2,Low,Low Floor,13.0
house,sector 12,2.0,2.0,1.0,Old Property,0.0,2.0,166.0,0,0,0,Low,Low Floor,1.4
house,sector 7,10.0,5.0,3.0,Old Property,0.0,2.0,2700.0,1,0,0,Low,Low Floor,2.4
house,c block sushant lok phase 1,1.0,1.0,0.0,Old Property,0.0,1.0,1242.0,0,0,0,Low,Low Floor,3.35
house,sector 50,3.0,2.0,0.0,Moderately Old,0.0,1.0,2159.99,0,0,0,Low,Low Floor,7.0
house,sector 41,1.0,1.0,0.0,Moderately Old,0.0,1.0,1199.96,0,0,0,Low,Low Floor,1.65
house,sector 3,1.0,1.0,0.0,Moderately Old,0.0,1.0,999.97,0,0,0,Low,Low Floor,0.6
house,sector 7,4.0,4.0,2.0,Old Property,0.0,3.0,345.0,0,1,0,Medium,Mid Floor,2.43
house,sector 3,1.0,1.0,0.0,Moderately Old,0.0,1.0,3799.98,0,0,0,Low,Low Floor,3.5
house,sector 110,1.0,1.0,0.0,Old Property,0.0,1.0,499.98,0,0,0,Low,Low Floor,0.34
house,sector 6,2.0,4.0,1.0,Moderately Old,0.0,3.0,713.0,0,0,0,Medium,Mid Floor,0.75
house,sector 3,1.0,1.0,0.0,Moderately Old,0.0,1.0,750.03,0,0,0,Low,Low Floor,0.55
house,sector 28,2.0,2.0,0.0,Old Property,0.0,2.0,864.0,0,0,0,Low,Low Floor,0.7
house,sohna road,3.0,3.0,0.0,Moderately Old,0.0,1.0,9000.0,0,0,0,Low,Low Floor,6.25
house,sector 12,2.0,4.0,2.0,Moderately Old,0.0,2.0,846.04,0,0,1,Low,Low Floor,1.2
house,sohna road,2.0,2.0,1.0,New Property,0.0,3.0,1150.0,0,0,0,Low,Mid Floor,0.49
house,sector 36,3.0,1.0,0.0,New Property,0.0,1.0,1081.02,0,0,0,Low,Low Floor,0.75
house,sector 26,5.0,5.0,3.0,Old Property,0.0,2.0,1350.0,0,0,0,Low,Low Floor,4.5
house,sector 37d,1.0,1.0,0.0,Moderately Old,0.0,1.0,1535.04,0,0,0,Low,Low Floor,1.16
house,sector 3,3.0,4.0,3.0,Moderately Old,0.0,3.0,3500.0,0,0,1,Low,Mid Floor,0.9
house,sector 76,2.0,2.0,2.0,New Property,0.0,11.0,744.97,0,0,0,Low,High Floor,0.75
house,sector 5,2.0,4.0,2.0,Moderately Old,0.0,3.0,945.0,0,1,1,Low,Mid Floor,0.96
house,sohna road,5.0,5.0,3.0,Moderately Old,0.0,4.0,1350.0,0,0,0,Low,Mid Floor,1.35
house,sector 4,2.0,1.0,1.0,Moderately Old,0.0,3.0,500.0,0,0,0,Low,Mid Floor,0.65
house,sector 24,8.0,11.0,3.0,Old Property,0.0,3.0,5000.0,1,0,1,Medium,Mid Floor,11.0
house,sector 60,9.0,12.0,3.0,Moderately Old,0.0,3.0,6389.99,1,0,1,High,Mid Floor,18.02
house,sector 36 sohna,2.0,2.0,3.0,New Property,0.0,4.0,823.01,0,0,0,Low,Mid Floor,0.66
house,sector 14,1.0,1.0,0.0,Moderately Old,0.0,1.0,2249.98,0,0,0,Low,Low Floor,4.6
house,sector 43,3.0,3.0,3.0,Old Property,0.0,3.0,540.02,0,0,2,Low,Mid Floor,1.9
house,sector 63,3.0,3.0,2.0,New Property,0.0,1.0,2384.96,0,0,0,Low,Low Floor,1.5
house,sector 11,5.0,4.0,3.0,Old Property,0.0,1.0,1850.0,0,1,0,Low,Low Floor,2.5
house,dwarka expressway,1.0,5.0,3.0,New Property,0.0,4.0,600.0,0,0,0,Low,Mid Floor,0.85
house,sector 54,9.0,9.0,3.0,Moderately Old,0.0,11.0,60.0,1,0,2,Low,High Floor,2.0
house,palam vihar extension,1.0,1.0,0.0,Moderately Old,0.0,1.0,899.97,0,0,0,Low,Low Floor,0.7
house,sector 69,1.0,1.0,0.0,New Property,0.0,1.0,763.05,0,0,0,Low,Low Floor,0.8
house,sector 81,1.0,1.0,0.0,Moderately Old,0.0,1.0,1095.01,0,0,0,Low,Low Floor,0.89
house,sector 108,1.0,1.0,0.0,Moderately Old,0.0,1.0,2680.0,0,0,0,Low,Low Floor,1.34
house,sector 12,5.0,5.0,3.0,Moderately Old,0.0,3.0,2000.04,0,0,0,Low,Mid Floor,1.7
house,sector 39,1.0,1.0,1.0,Moderately Old,0.0,1.0,450.04,0,0,0,Low,Low Floor,0.34
house,sector 105,2.0,2.0,2.0,Moderately Old,0.0,3.0,2000.04,0,0,0,Low,Mid Floor,9.9
house,sector 43,1.0,1.0,0.0,Moderately Old,0.0,1.0,1650.0,0,0,0,Low,Low Floor,2.15
house,sector 3,2.0,4.0,1.0,Moderately Old,0.0,2.0,981.0,0,0,0,Low,Low Floor,0.8
house,sector 24,4.0,4.0,3.0,Moderately Old,0.0,4.0,1080.0,0,1,2,Low,Mid Floor,2.6
house,sector 12,5.0,5.0,2.0,Moderately Old,0.0,3.0,1350.01,0,0,0,Low,Mid Floor,2.0
house,sector 33,3.0,2.0,0.0,Moderately Old,0.0,1.0,900.0,0,0,0,Low,Low Floor,0.85
house,sector 15,5.0,5.0,2.0,Old Property,0.0,2.0,4518.0,0,0,0,Medium,Low Floor,10.0
house,sector 24,2.0,4.0,3.0,Old Property,0.0,3.0,1080.0,0,0,0,Low,Mid Floor,3.5
house,sector 4,2.0,1.0,1.0,Moderately Old,0.0,1.0,75.0,0,0,0,Low,Low Floor,0.55
house,sector 7,3.0,2.0,3.0,Old Property,0.0,0.0,4320.0,0,0,0,Low,Low Floor,6.5
house,sector 28,2.0,2.0,1.0,Old Property,0.0,3.0,1450.0,0,1,0,Low,Mid Floor,1.39
house,sector 12,3.0,3.0,0.0,Moderately Old,0.0,1.0,1160.0,0,0,0,Low,Low Floor,0.7
house,sector 8,2.0,2.0,2.0,Moderately Old,0.0,2.0,585.0,0,0,0,Low,Low Floor,0.59
house,sector 53,5.0,5.0,2.0,Moderately Old,0.0,3.0,2250.0,0,0,0,Low,Mid Floor,4.0
house,sector 50,6.0,5.0,3.0,Moderately Old,0.0,4.0,3078.0,1,0,1,Low,Mid Floor,12.5
house,sector 24,7.0,5.0,3.0,Old Property,0.0,4.0,540.0,0,0,0,Low,Mid Floor,1.6
house,sector 24,8.0,5.0,3.0,Old Property,0.0,4.0,540.02,0,0,0,Low,Mid Floor,1.6
house,sector 12,7.0,7.0,3.0,Old Property,0.0,2.0,2700.0,0,0,0,Low,Low Floor,2.9
house,palam vihar extension,3.0,4.0,2.0,Moderately Old,0.0,2.0,900.0,0,0,0,Low,Low Floor,0.4
house,sector 39,2.0,2.0,3.0,Moderately Old,0.0,3.0,900.0,1,1,0,Medium,Mid Floor,1.7
house,sector 49,5.0,4.0,2.0,Old Property,0.0,2.0,3420.0,1,1,0,Medium,Low Floor,6.75
house,sohna road,3.0,3.0,3.0,Moderately Old,0.0,2.0,3500.0,1,0,0,Medium,Low Floor,5.5
house,sector 43,3.0,3.0,1.0,Moderately Old,0.0,2.0,1080.0,0,0,0,Low,Low Floor,2.75
house,sector 7,2.0,2.0,1.0,Moderately Old,0.0,2.0,225.0,0,0,0,Low,Low Floor,0.27
house,sector 5,2.0,3.0,1.0,Moderately Old,0.0,1.0,999.0,0,1,0,Low,Low Floor,0.7
house,sector 26,5.0,5.0,2.0,Old Property,0.0,4.0,2295.0,0,0,0,Medium,Mid Floor,8.1
house,sector 109,4.0,4.0,3.0,Moderately Old,0.0,2.0,5400.0,0,0,1,High,Low Floor,7.0
house,sector 104,4.0,3.0,1.0,Moderately Old,0.0,2.0,1170.0,0,0,0,Low,Low Floor,0.6
house,palam vihar extension,2.0,2.0,1.0,Moderately Old,0.0,1.0,1125.0,0,1,0,Low,Low Floor,0.65
house,sector 17b,4.0,4.0,2.0,Old Property,0.0,1.0,4494.0,1,1,0,Low,Low Floor,7.2
house,sector 12,5.0,5.0,2.0,Old Property,0.0,3.0,1350.0,0,0,0,Low,Mid Floor,1.5
house,sector 50,5.0,7.0,2.0,Moderately Old,0.0,4.0,6999.98,1,0,2,Low,Mid Floor,10.0
house,sector 25,5.0,6.0,3.0,Moderately Old,0.0,3.0,4518.0,1,1,0,High,Mid Floor,15.5
house,sector 28,6.0,5.0,3.0,New Property,0.0,3.0,3240.0,1,1,0,High,Mid Floor,9.54
house,sector 25,5.0,6.0,3.0,Moderately Old,0.0,3.0,2700.0,1,1,0,High,Mid Floor,10.55
house,sector 26,6.0,7.0,3.0,New Property,0.0,3.0,4518.0,1,1,1,High,Mid Floor,17.3
house,sector 2,3.0,9.0,3.0,New Property,0.0,3.0,1557.0,1,0,1,High,Mid Floor,3.65
house,sector 26,6.0,8.0,2.0,Moderately Old,0.0,3.0,4518.0,1,1,1,High,Mid Floor,18.9
house,sector 41,8.0,5.0,3.0,Old Property,0.0,3.0,3240.0,1,1,1,Low,Mid Floor,9.0
house,sector 40,3.0,3.0,3.0,Moderately Old,0.0,3.0,900.0,0,1,0,Low,Mid Floor,2.15
house,sector 51,6.0,3.0,3.0,Moderately Old,0.0,3.0,900.0,0,0,0,Low,Mid Floor,2.25
house,sector 112,4.0,4.0,3.0,Moderately Old,0.0,2.0,6349.95,1,0,1,Medium,Low Floor,7.46
house,sector 50,4.0,5.0,3.0,New Property,0.0,4.0,4500.0,1,0,1,Medium,Mid Floor,3.99
house,sector 25,5.0,5.0,3.0,Old Property,0.0,3.0,1800.0,1,1,1,High,Mid Floor,6.5
house,sector 17b,4.0,4.0,3.0,Old Property,0.0,2.0,3500.0,1,1,0,Low,Low Floor,6.95
house,sector 109,5.0,5.0,3.0,Moderately Old,0.0,2.0,6228.0,1,0,0,High,Low Floor,7.0
house,sector 63a,3.0,3.0,3.0,New Property,0.0,4.0,3245.0,1,0,1,High,Mid Floor,3.85
house,sector 82,3.0,4.0,3.0,New Property,0.0,1.0,2160.0,1,1,0,Medium,Low Floor,3.2
house,sector 47,8.0,6.0,3.0,Moderately Old,0.0,3.0,3240.0,1,0,1,Low,Mid Floor,8.81
house,sector 55,1.0,4.0,3.0,Moderately Old,0.0,4.0,60.0,0,1,0,Medium,Mid Floor,1.45
house,sector 26,4.0,4.0,3.0,Old Property,0.0,2.0,2700.0,1,1,0,Medium,Low Floor,8.9
house,sector 25,3.0,9.0,3.0,Old Property,0.0,3.0,1935.0,1,1,1,High,Mid Floor,6.5
house,sector 45,3.0,9.0,3.0,Moderately Old,0.0,3.0,1836.0,0,0,1,Medium,Mid Floor,4.49
house,sector 48,5.0,6.0,3.0,Moderately Old,0.0,3.0,1000.0,1,0,0,Medium,Mid Floor,22.0
house,sector 109,5.0,5.0,3.0,Moderately Old,0.0,2.0,3600.0,1,1,0,High,Low Floor,9.5
house,sector 82,4.0,4.0,3.0,Moderately Old,0.0,3.0,3900.0,1,0,2,High,Mid Floor,7.0
house,sector 14,5.0,4.0,2.0,Old Property,0.0,2.0,2250.0,0,0,1,Medium,Low Floor,4.15
house,sector 23,4.0,4.0,3.0,Moderately Old,0.0,2.0,2500.0,1,0,1,Low,Low Floor,2.9
house,sector 66,5.0,6.0,3.0,New Property,0.0,4.0,3150.0,1,0,0,Medium,Mid Floor,12.0
house,sector 72,5.0,6.0,3.0,Moderately Old,0.0,10.0,6300.0,1,1,1,High,Mid Floor,8.5
house,sector 41,4.0,4.0,2.0,New Property,0.0,3.0,3240.0,1,0,1,Low,Mid Floor,11.0
house,sector-33 sohna,2.0,2.0,2.0,New Property,0.0,4.0,1209.97,0,0,2,High,Mid Floor,1.35
house,laxman vihar phase 2,4.0,3.0,2.0,Moderately Old,0.0,2.0,247.0,0,1,1,Medium,Low Floor,1.9
house,sector 56,5.0,6.0,3.0,Moderately Old,0.0,4.0,1512.0,0,0,1,Low,Mid Floor,3.25
house,sector 26,6.0,6.0,3.0,Moderately Old,0.0,2.0,4518.0,1,0,1,Medium,Low Floor,19.0
house,sector 25,9.0,9.0,2.0,Moderately Old,0.0,3.0,5800.0,1,1,1,Medium,Mid Floor,7.3
house,sector 55,6.0,4.0,3.0,Old Property,0.0,3.0,2700.0,1,0,1,Low,Mid Floor,5.6
house,a block sushant lok phase 1,3.0,3.0,2.0,Moderately Old,0.0,3.0,1935.03,0,0,1,Low,Mid Floor,2.55
house,sector 23,3.0,3.0,2.0,Moderately Old,0.0,2.0,2000.0,0,1,0,Low,Low Floor,2.4
house,sector 48,4.0,4.0,1.0,Moderately Old,0.0,1.0,7000.0,0,0,0,Medium,Low Floor,18.5
house,sector 10a,2.0,1.0,2.0,Old Property,0.0,2.0,900.0,0,0,0,Low,Low Floor,1.7
house,sector 49,4.0,4.0,3.0,New Property,0.0,4.0,60.0,0,0,1,Low,Mid Floor,1.6
house,sector 103,4.0,4.0,3.0,Moderately Old,0.0,2.0,3222.0,1,1,1,High,Low Floor,4.35
house,sector 82,4.0,4.0,3.0,Moderately Old,0.0,3.0,3240.0,1,0,2,High,Mid Floor,6.8
house,sector 65,4.0,4.0,3.0,Moderately Old,0.0,2.0,3600.0,1,0,0,Low,Low Floor,12.5
house,sector 2,4.0,4.0,3.0,Moderately Old,0.0,2.0,1415.0,0,1,1,Medium,Low Floor,2.9
